lead_code,wa_msgs_sent,wa_msgs_read,wa_msgs_failed,wa_unique_responses,bot_calls,bot_answered,bot_avg_duration,human_calls,human_answered,human_avg_duration,field_visits,met_customer,door_locked,shifted,sms_sent,sms_failed
LDSMFG_146116,4.0,1.0,2.0,0.0,3.0,2.0,206.33333333333334,1.0,1.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146117,4.0,2.0,1.0,0.0,1.0,0.0,287.0,1.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146119,2.0,0.0,1.0,1.0,2.0,0.0,161.0,2.0,0.0,168.5,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146120,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,129.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146121,2.0,1.0,0.0,1.0,2.0,0.0,47.5,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146122,2.0,1.0,0.0,0.0,1.0,0.0,24.0,1.0,1.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146123,3.0,1.0,2.0,1.0,4.0,1.0,109.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146124,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146126,1.0,0.0,0.0,0.0,1.0,1.0,135.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146127,5.0,0.0,2.0,0.0,1.0,1.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146128,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146129,1.0,1.0,0.0,0.0,1.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146130,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146131,2.0,0.0,0.0,2.0,1.0,0.0,105.0,2.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146132,6.0,2.0,1.0,1.0,2.0,1.0,137.0,1.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146133,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146134,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146135,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,116.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146136,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146137,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146138,3.0,1.0,0.0,0.0,1.0,0.0,211.0,1.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146139,2.0,1.0,1.0,0.0,1.0,0.0,207.0,1.0,0.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146141,2.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146142,1.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146143,2.0,0.0,1.0,0.0,2.0,1.0,169.0,1.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146144,1.0,0.0,0.0,0.0,2.0,1.0,197.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146145,3.0,2.0,0.0,0.0,1.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146146,7.0,4.0,0.0,0.0,4.0,2.0,197.75,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146147,2.0,1.0,0.0,0.0,1.0,1.0,176.0,1.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146148,2.0,1.0,0.0,0.0,1.0,1.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146149,4.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,176.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146150,3.0,1.0,0.0,0.0,2.0,1.0,135.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146151,0.0,0.0,0.0,0.0,1.0,1.0,197.0,1.0,1.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146152,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146153,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146154,3.0,2.0,1.0,0.0,2.0,1.0,62.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146155,2.0,1.0,0.0,0.0,1.0,0.0,151.0,2.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146156,1.0,1.0,0.0,0.0,2.0,1.0,154.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146157,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146159,2.0,1.0,0.0,0.0,1.0,0.0,256.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146160,1.0,1.0,0.0,0.0,1.0,0.0,91.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146162,5.0,3.0,0.0,1.0,2.0,1.0,155.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146163,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,191.5,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146165,3.0,1.0,0.0,0.0,1.0,0.0,146.0,1.0,1.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146166,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146167,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146168,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146169,2.0,0.0,1.0,0.0,1.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146170,0.0,0.0,0.0,0.0,1.0,0.0,277.0,1.0,1.0,283.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146171,4.0,2.0,0.0,0.0,1.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146172,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146173,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146174,7.0,4.0,0.0,1.0,1.0,0.0,239.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,191.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146176,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146177,5.0,4.0,0.0,0.0,1.0,0.0,56.0,1.0,1.0,234.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146178,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146179,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146180,2.0,1.0,1.0,0.0,1.0,0.0,243.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146181,4.0,1.0,1.0,0.0,2.0,0.0,144.5,2.0,1.0,187.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146183,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146184,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146185,4.0,3.0,0.0,1.0,2.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146186,2.0,1.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146187,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146188,3.0,2.0,0.0,1.0,2.0,1.0,143.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146189,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,250.5,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146190,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146191,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146192,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146193,2.0,1.0,0.0,1.0,1.0,1.0,124.0,2.0,0.0,154.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146194,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146195,1.0,1.0,0.0,0.0,2.0,1.0,233.5,1.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146196,5.0,2.0,0.0,0.0,3.0,0.0,142.66666666666666,3.0,1.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146197,0.0,0.0,0.0,0.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146198,1.0,0.0,0.0,0.0,2.0,0.0,85.0,1.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146199,5.0,2.0,0.0,0.0,1.0,0.0,103.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146201,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146202,2.0,2.0,0.0,0.0,1.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146203,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146204,0.0,0.0,0.0,0.0,2.0,1.0,92.0,1.0,1.0,299.0,2.0,0.0,0.0,2.0,0.0,0.0
LDSMFG_146205,3.0,2.0,0.0,0.0,1.0,1.0,192.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146206,3.0,2.0,1.0,1.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146207,6.0,2.0,1.0,2.0,2.0,0.0,115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146208,1.0,1.0,0.0,0.0,2.0,0.0,48.0,1.0,0.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146210,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146211,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146212,2.0,2.0,0.0,0.0,4.0,2.0,148.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146213,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146214,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146215,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,253.0,2.0,1.0,0.0,1.0,0.0,0.0
LDSMFG_146216,2.0,1.0,1.0,0.0,1.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146217,3.0,2.0,0.0,1.0,1.0,1.0,200.0,2.0,1.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146218,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146219,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146220,1.0,0.0,0.0,0.0,2.0,1.0,160.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146221,1.0,1.0,0.0,0.0,1.0,0.0,262.0,1.0,0.0,60.0,2.0,2.0,0.0,0.0,0.0,0.0
LDSMFG_146222,2.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146223,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146225,2.0,0.0,0.0,0.0,1.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146226,4.0,3.0,0.0,1.0,3.0,1.0,169.33333333333334,1.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146227,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146228,0.0,0.0,0.0,0.0,2.0,1.0,82.0,1.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146229,4.0,2.0,0.0,0.0,1.0,1.0,247.0,4.0,1.0,184.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146230,1.0,0.0,0.0,0.0,1.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146231,2.0,0.0,1.0,0.0,1.0,1.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146232,2.0,1.0,0.0,0.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146233,2.0,1.0,1.0,1.0,1.0,0.0,276.0,1.0,1.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146234,1.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146235,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146236,4.0,3.0,0.0,2.0,2.0,1.0,150.5,2.0,1.0,113.0,2.0,0.0,1.0,1.0,0.0,0.0
LDSMFG_146237,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,198.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146238,2.0,0.0,0.0,0.0,5.0,4.0,112.6,1.0,1.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146239,2.0,0.0,1.0,0.0,1.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146240,5.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146241,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146242,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146243,2.0,2.0,0.0,1.0,1.0,1.0,111.0,2.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146244,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146245,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146247,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146248,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,116.5,3.0,1.0,1.0,1.0,0.0,0.0
LDSMFG_146249,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146250,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,204.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146251,3.0,1.0,0.0,0.0,1.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146252,1.0,0.0,0.0,0.0,2.0,0.0,116.5,1.0,1.0,151.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146253,1.0,0.0,0.0,0.0,2.0,0.0,182.5,2.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146254,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146255,5.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146256,5.0,1.0,1.0,1.0,1.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146257,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146258,4.0,2.0,0.0,1.0,1.0,0.0,267.0,1.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146259,0.0,0.0,0.0,0.0,1.0,1.0,159.0,2.0,1.0,185.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146260,6.0,2.0,2.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146261,3.0,3.0,0.0,1.0,3.0,0.0,136.66666666666666,1.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146262,1.0,0.0,0.0,1.0,2.0,0.0,50.5,1.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146263,0.0,0.0,0.0,0.0,1.0,0.0,170.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,210.5,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146265,2.0,2.0,0.0,0.0,1.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146266,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146267,6.0,2.0,2.0,0.0,1.0,1.0,134.0,1.0,0.0,45.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146268,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,175.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146269,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,291.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146270,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146271,4.0,2.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146272,4.0,2.0,0.0,0.0,1.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146273,5.0,3.0,1.0,1.0,1.0,0.0,99.0,1.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146275,3.0,0.0,0.0,0.0,1.0,0.0,201.0,1.0,0.0,119.0,2.0,0.0,0.0,2.0,0.0,0.0
LDSMFG_146276,2.0,1.0,1.0,1.0,2.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146277,3.0,1.0,0.0,0.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146278,5.0,3.0,2.0,1.0,1.0,1.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146279,2.0,2.0,0.0,0.0,1.0,1.0,207.0,1.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146280,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146281,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,103.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146283,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146284,2.0,1.0,1.0,0.0,1.0,0.0,157.0,3.0,0.0,61.333333333333336,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146285,5.0,1.0,2.0,1.0,1.0,1.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146286,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,83.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146287,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,204.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_146289,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146290,3.0,2.0,0.0,1.0,1.0,1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146291,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,126.33333333333333,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146292,1.0,1.0,0.0,0.0,2.0,0.0,240.5,1.0,1.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146293,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,150.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_146294,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146296,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146297,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146298,1.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146300,0.0,0.0,0.0,0.0,2.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146301,3.0,2.0,0.0,0.0,1.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146302,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_146303,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146305,3.0,1.0,0.0,1.0,2.0,1.0,141.5,1.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146306,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_146307,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
